CallIndex,SubproblemSize
1,20000
2,431
3,290
4,226
5,222
6,187
7,99
8,63
9,7
10,3
11,0
12,2
13,1
14,0
15,3
16,0
17,2
18,0
19,1
20,55
21,4
22,2
23,0
24,1
25,1
26,50
27,25
28,20
29,5
30,1
31,3
32,1
33,1
34,14
35,4
36,2
37,0
38,1
39,1
40,9
41,4
42,3
43,1
44,1
45,0
46,4
47,0
48,3
49,0
50,2
51,0
52,1
53,4
54,0
55,3
56,0
57,2
58,1
59,0
60,24
61,17
62,0
63,16
64,7
65,5
66,0
67,4
68,0
69,3
70,1
71,1
72,1
73,8
74,0
75,7
76,0
77,6
78,0
79,5
80,1
81,3
82,0
83,2
84,0
85,1
86,6
87,0
88,5
89,0
90,4
91,2
92,0
93,1
94,1
95,35
96,1
97,33
98,29
99,24
100,21
101,13
102,6
103,0
104,5
105,1
106,3
107,1
108,1
109,6
110,4
111,1
112,2
113,0
114,1
115,1
116,7
117,0
118,6
119,3
120,0
121,2
122,0
123,1
124,2
125,0
126,1
127,2
128,0
129,1
130,4
131,0
132,3
133,0
134,2
135,0
136,1
137,3
138,0
139,2
140,0
141,1
142,87
143,68
144,57
145,34
146,8
147,2
148,0
149,1
150,5
151,2
152,0
153,1
154,2
155,0
156,1
157,25
158,0
159,24
160,5
161,0
162,4
163,0
164,3
165,0
166,2
167,1
168,0
169,18
170,13
171,9
172,6
173,0
174,5
175,3
176,0
177,2
178,0
179,1
180,1
181,2
182,0
183,1
184,3
185,0
186,2
187,0
188,1
189,4
190,0
191,3
192,2
193,0
194,1
195,0
196,22
197,14
198,12
199,8
200,3
201,0
202,2
203,0
204,1
205,4
206,0
207,3
208,2
209,0
210,1
211,0
212,3
213,0
214,2
215,0
216,1
217,1
218,7
219,3
220,1
221,1
222,3
223,1
224,1
225,10
226,6
227,4
228,0
229,3
230,0
231,2
232,0
233,1
234,1
235,3
236,0
237,2
238,0
239,1
240,18
241,0
242,17
243,0
244,16
245,0
246,15
247,0
248,14
249,5
250,0
251,4
252,0
253,3
254,1
255,1
256,8
257,5
258,0
259,4
260,0
261,3
262,0
263,2
264,0
265,1
266,2
267,0
268,1
269,34
270,27
271,10
272,0
273,9
274,5
275,0
276,4
277,0
278,3
279,0
280,2
281,0
282,1
283,3
284,0
285,2
286,0
287,1
288,16
289,1
290,14
291,11
292,0
293,10
294,7
295,4
296,3
297,0
298,2
299,0
300,1
301,0
302,2
303,0
304,1
305,2
306,0
307,1
308,2
309,0
310,1
311,6
312,0
313,5
314,4
315,0
316,3
317,2
318,0
319,1
320,0
321,0
322,3
323,0
324,2
325,0
326,1
327,63
328,59
329,55
330,41
331,27
332,4
333,0
334,3
335,0
336,2
337,0
338,1
339,22
340,1
341,20
342,18
343,10
344,0
345,9
346,4
347,0
348,3
349,0
350,2
351,0
352,1
353,4
354,0
355,3
356,0
357,2
358,0
359,1
360,7
361,0
362,6
363,0
364,5
365,3
366,1
367,1
368,1
369,1
370,13
371,2
372,1
373,0
374,10
375,5
376,0
377,4
378,0
379,3
380,1
381,1
382,4
383,2
384,0
385,1
386,1
387,13
388,6
389,4
390,0
391,3
392,0
393,2
394,0
395,1
396,1
397,6
398,2
399,0
400,1
401,3
402,0
403,2
404,0
405,1
406,3
407,0
408,2
409,1
410,0
411,3
412,0
413,2
414,0
415,1
416,140
417,58
418,3
419,1
420,1
421,54
422,19
423,0
424,18
425,5
426,0
427,4
428,1
429,2
430,1
431,0
432,12
433,0
434,11
435,0
436,10
437,5
438,0
439,4
440,0
441,3
442,1
443,1
444,4
445,0
446,3
447,0
448,2
449,1
450,0
451,34
452,16
453,9
454,0
455,8
456,3
457,0
458,2
459,0
460,1
461,4
462,0
463,3
464,0
465,2
466,0
467,1
468,6
469,2
470,0
471,1
472,3
473,0
474,2
475,0
476,1
477,17
478,12
479,7
480,5
481,1
482,3
483,0
484,2
485,0
486,1
487,1
488,4
489,2
490,0
491,1
492,1
493,4
494,1
495,2
496,0
497,1
498,81
499,8
500,2
501,0
502,1
503,5
504,3
505,0
506,2
507,0
508,1
509,1
510,72
511,5
512,0
513,4
514,0
515,3
516,1
517,1
518,66
519,31
520,3
521,0
522,2
523,0
524,1
525,27
526,1
527,25
528,14
529,10
530,4
531,0
532,3
533,1
534,1
535,5
536,3
537,0
538,2
539,0
540,1
541,1
542,3
543,0
544,2
545,0
546,1
547,10
548,3
549,0
550,2
551,0
552,1
553,6
554,0
555,5
556,0
557,4
558,0
559,3
560,1
561,1
562,34
563,0
564,33
565,9
566,0
567,8
568,4
569,2
570,0
571,1
572,1
573,3
574,0
575,2
576,0
577,1
578,23
579,1
580,21
581,0
582,20
583,0
584,19
585,13
586,10
587,7
588,0
589,6
590,3
591,0
592,2
593,0
594,1
595,2
596,0
597,1
598,2
599,0
600,1
601,2
602,0
603,1
604,5
605,1
606,3
607,0
608,2
609,0
610,1
611,19568
612,8107
613,3124
614,1546
615,963
616,215
617,156
618,69
619,18
620,15
621,0
622,14
623,11
624,4
625,0
626,3
627,0
628,2
629,1
630,0
631,6
632,0
633,5
634,0
635,4
636,0
637,3
638,0
639,2
640,0
641,1
642,2
643,0
644,1
645,2
646,0
647,1
648,50
649,16
650,6
651,5
652,3
653,2
654,0
655,1
656,0
657,1
658,0
659,9
660,0
661,8
662,1
663,6
664,4
665,2
666,0
667,1
668,1
669,1
670,33
671,23
672,5
673,0
674,4
675,0
676,3
677,2
678,0
679,1
680,0
681,17
682,6
683,4
684,0
685,3
686,0
687,2
688,0
689,1
690,1
691,10
692,4
693,0
694,3
695,0
696,2
697,0
698,1
699,5
700,1
701,3
702,0
703,2
704,0
705,1
