CallIndex,SubproblemSize
1,200000
2,4235
3,2765
4,2525
5,2012
6,164
7,92
8,0
9,91
10,59
11,15
12,0
13,14
14,0
15,13
16,0
17,12
18,0
19,11
20,0
21,10
22,0
23,9
24,0
25,8
26,0
27,7
28,0
29,6
30,0
31,5
32,0
33,4
34,0
35,3
36,0
37,2
38,0
39,1
40,43
41,17
42,0
43,16
44,0
45,15
46,0
47,14
48,0
49,13
50,0
51,12
52,0
53,11
54,0
55,10
56,0
57,9
58,0
59,8
60,0
61,7
62,0
63,6
64,0
65,5
66,0
67,4
68,0
69,3
70,0
71,2
72,0
73,1
74,25
75,0
76,24
77,0
78,23
79,0
80,22
81,0
82,21
83,0
84,20
85,0
86,19
87,0
88,18
89,0
90,17
91,0
92,16
93,0
94,15
95,0
96,14
97,0
98,13
99,0
100,12
101,0
102,11
103,0
104,10
105,0
106,9
107,0
108,8
109,0
110,7
111,0
112,6
113,0
114,5
115,0
116,4
117,0
118,3
119,0
120,2
121,0
122,1
123,31
124,0
125,30
126,0
127,29
128,0
129,28
130,0
131,27
132,0
133,26
134,0
135,25
136,0
137,24
138,0
139,23
140,0
141,22
142,0
143,21
144,0
145,20
146,0
147,19
148,0
149,18
150,0
151,17
152,0
153,16
154,0
155,15
156,0
157,14
158,0
159,13
160,0
161,12
162,0
163,11
164,0
165,10
166,0
167,9
168,0
169,8
170,0
171,7
172,0
173,6
174,0
175,5
176,0
177,4
178,0
179,3
180,0
181,2
182,0
183,1
184,71
185,19
186,0
187,18
188,0
189,17
190,0
191,16
192,0
193,15
194,0
195,14
196,0
197,13
198,0
199,12
200,0
201,11
202,0
203,10
204,0
205,9
206,0
207,8
208,0
209,7
210,0
211,6
212,0
213,5
214,0
215,4
216,0
217,3
218,0
219,2
220,0
221,1
222,51
223,20
224,0
225,19
226,0
227,18
228,0
229,17
230,0
231,16
232,0
233,15
234,0
235,14
236,0
237,13
238,0
239,12
240,0
241,11
242,0
243,10
244,0
245,9
246,0
247,8
248,0
249,7
250,0
251,6
252,0
253,5
254,0
255,4
256,0
