CallIndex,SubproblemSize
1,1000
2,500
3,250
4,125
5,63
6,32
7,16
8,8
9,4
10,2
11,1
12,1
13,2
14,1
15,1
16,4
17,2
18,1
19,1
20,2
21,1
22,1
23,8
24,4
25,2
26,1
27,1
28,2
29,1
30,1
31,4
32,2
33,1
34,1
35,2
36,1
37,1
38,16
39,8
40,4
41,2
42,1
43,1
44,2
45,1
46,1
47,4
48,2
49,1
50,1
51,2
52,1
53,1
54,8
55,4
56,2
57,1
58,1
59,2
60,1
61,1
62,4
63,2
64,1
65,1
66,2
67,1
68,1
69,31
70,16
71,8
72,4
73,2
74,1
75,1
76,2
77,1
78,1
79,4
80,2
81,1
82,1
83,2
84,1
85,1
86,8
87,4
88,2
89,1
90,1
91,2
92,1
93,1
94,4
95,2
96,1
97,1
98,2
99,1
100,1
101,15
102,8
103,4
104,2
105,1
106,1
107,2
108,1
109,1
110,4
111,2
112,1
113,1
114,2
115,1
116,1
117,7
118,4
119,2
120,1
121,1
122,2
123,1
124,1
125,3
126,2
127,1
128,1
129,1
130,62
131,31
132,16
133,8
134,4
135,2
136,1
137,1
138,2
139,1
140,1
141,4
142,2
143,1
144,1
145,2
146,1
147,1
148,8
149,4
150,2
151,1
152,1
153,2
154,1
155,1
156,4
157,2
158,1
159,1
160,2
161,1
162,1
163,15
164,8
165,4
166,2
167,1
168,1
169,2
170,1
171,1
172,4
173,2
174,1
175,1
176,2
177,1
178,1
179,7
180,4
181,2
182,1
183,1
184,2
185,1
186,1
187,3
188,2
189,1
190,1
191,1
192,31
193,16
194,8
195,4
196,2
197,1
198,1
199,2
200,1
201,1
202,4
203,2
204,1
205,1
206,2
207,1
208,1
209,8
210,4
211,2
212,1
213,1
214,2
215,1
216,1
217,4
218,2
219,1
220,1
221,2
222,1
223,1
224,15
225,8
226,4
227,2
228,1
229,1
230,2
231,1
232,1
233,4
234,2
235,1
236,1
237,2
238,1
239,1
240,7
241,4
242,2
243,1
244,1
245,2
246,1
247,1
248,3
249,2
250,1
251,1
252,1
253,125
254,63
255,32
256,16
257,8
258,4
259,2
260,1
261,1
262,2
263,1
264,1
265,4
266,2
267,1
268,1
269,2
270,1
271,1
272,8
273,4
274,2
275,1
276,1
277,2
278,1
279,1
280,4
281,2
282,1
283,1
284,2
285,1
286,1
287,16
288,8
289,4
290,2
291,1
292,1
293,2
294,1
295,1
296,4
297,2
298,1
299,1
300,2
301,1
302,1
303,8
304,4
305,2
306,1
307,1
308,2
309,1
310,1
311,4
312,2
313,1
314,1
315,2
316,1
317,1
318,31
319,16
320,8
321,4
322,2
323,1
324,1
325,2
326,1
327,1
328,4
329,2
330,1
331,1
332,2
333,1
334,1
