CallIndex,SubproblemSize
1,80000
2,40000
3,20000
4,10000
5,5000
6,2500
7,1250
8,625
9,313
10,157
11,79
12,40
13,20
14,10
15,5
16,3
17,2
18,1
19,1
20,1
21,2
22,1
23,1
24,5
25,3
26,2
27,1
28,1
29,1
30,2
31,1
32,1
33,10
34,5
35,3
36,2
37,1
38,1
39,1
40,2
41,1
42,1
43,5
44,3
45,2
46,1
47,1
48,1
49,2
50,1
51,1
52,20
53,10
54,5
55,3
56,2
57,1
58,1
59,1
60,2
61,1
62,1
63,5
64,3
65,2
66,1
67,1
68,1
69,2
70,1
71,1
72,10
73,5
74,3
75,2
76,1
77,1
78,1
79,2
80,1
81,1
82,5
83,3
84,2
85,1
86,1
87,1
88,2
89,1
90,1
91,39
92,20
93,10
94,5
95,3
96,2
97,1
98,1
99,1
100,2
101,1
102,1
103,5
104,3
105,2
106,1
107,1
108,1
109,2
110,1
111,1
112,10
113,5
114,3
115,2
116,1
117,1
118,1
119,2
120,1
121,1
122,5
123,3
124,2
125,1
126,1
127,1
128,2
129,1
130,1
131,19
132,10
133,5
134,3
135,2
136,1
137,1
138,1
139,2
140,1
141,1
142,5
143,3
144,2
145,1
146,1
147,1
148,2
149,1
150,1
151,9
152,5
153,3
154,2
155,1
156,1
157,1
158,2
159,1
160,1
161,4
162,2
163,1
164,1
165,2
166,1
167,1
168,78
169,39
170,20
171,10
172,5
173,3
174,2
175,1
176,1
177,1
178,2
179,1
180,1
181,5
182,3
183,2
184,1
185,1
186,1
187,2
188,1
189,1
190,10
191,5
192,3
193,2
194,1
195,1
196,1
197,2
198,1
199,1
200,5
201,3
202,2
203,1
204,1
205,1
206,2
207,1
208,1
209,19
210,10
211,5
212,3
213,2
214,1
215,1
216,1
217,2
218,1
219,1
220,5
221,3
222,2
223,1
224,1
225,1
226,2
227,1
228,1
229,9
230,5
231,3
232,2
233,1
234,1
235,1
236,2
237,1
238,1
239,4
240,2
241,1
242,1
243,2
244,1
245,1
246,39
247,20
248,10
249,5
250,3
251,2
252,1
253,1
254,1
255,2
256,1
257,1
258,5
259,3
260,2
261,1
262,1
263,1
264,2
265,1
266,1
267,10
268,5
269,3
270,2
271,1
272,1
273,1
274,2
275,1
276,1
277,5
278,3
279,2
280,1
281,1
282,1
283,2
284,1
285,1
286,19
287,10
288,5
289,3
290,2
291,1
292,1
293,1
294,2
295,1
296,1
297,5
298,3
299,2
300,1
301,1
302,1
303,2
304,1
305,1
306,9
307,5
308,3
309,2
310,1
311,1
312,1
313,2
314,1
315,1
316,4
317,2
318,1
319,1
320,2
321,1
322,1
323,156
324,78
325,39
