CallIndex,SubproblemSize
1,8000
2,4000
3,2000
4,1000
5,500
6,250
7,125
8,63
9,32
10,16
11,8
12,4
13,2
14,1
15,1
16,2
17,1
18,1
19,4
20,2
21,1
22,1
23,2
24,1
25,1
26,8
27,4
28,2
29,1
30,1
31,2
32,1
33,1
34,4
35,2
36,1
37,1
38,2
39,1
40,1
41,16
42,8
43,4
44,2
45,1
46,1
47,2
48,1
49,1
50,4
51,2
52,1
53,1
54,2
55,1
56,1
57,8
58,4
59,2
60,1
61,1
62,2
63,1
64,1
65,4
66,2
67,1
68,1
69,2
70,1
71,1
72,31
73,16
74,8
75,4
76,2
77,1
78,1
79,2
80,1
81,1
82,4
83,2
84,1
85,1
86,2
87,1
88,1
89,8
90,4
91,2
92,1
93,1
94,2
95,1
96,1
97,4
98,2
99,1
100,1
101,2
102,1
103,1
104,15
105,8
106,4
107,2
108,1
109,1
110,2
111,1
112,1
113,4
114,2
115,1
116,1
117,2
118,1
119,1
120,7
121,4
122,2
123,1
124,1
125,2
126,1
127,1
128,3
129,2
130,1
131,1
132,1
133,62
134,31
135,16
136,8
137,4
138,2
139,1
140,1
141,2
142,1
143,1
144,4
145,2
146,1
147,1
148,2
149,1
150,1
151,8
152,4
153,2
154,1
155,1
156,2
157,1
158,1
159,4
160,2
161,1
162,1
163,2
164,1
165,1
166,15
167,8
168,4
169,2
170,1
171,1
172,2
173,1
174,1
175,4
176,2
177,1
178,1
179,2
180,1
181,1
182,7
183,4
184,2
185,1
186,1
187,2
188,1
189,1
190,3
191,2
192,1
193,1
194,1
195,31
196,16
197,8
198,4
199,2
200,1
201,1
202,2
203,1
204,1
205,4
206,2
207,1
208,1
209,2
210,1
211,1
212,8
213,4
214,2
215,1
216,1
217,2
218,1
219,1
220,4
221,2
222,1
223,1
224,2
225,1
226,1
227,15
228,8
229,4
230,2
231,1
232,1
233,2
234,1
235,1
236,4
237,2
238,1
239,1
240,2
241,1
242,1
243,7
244,4
245,2
246,1
247,1
248,2
249,1
250,1
251,3
252,2
253,1
254,1
255,1
256,125
257,63
258,32
259,16
260,8
261,4
262,2
263,1
264,1
265,2
266,1
267,1
268,4
269,2
270,1
271,1
272,2
273,1
274,1
275,8
276,4
277,2
278,1
279,1
280,2
281,1
282,1
283,4
284,2
285,1
286,1
287,2
288,1
289,1
290,16
291,8
292,4
293,2
294,1
295,1
296,2
297,1
298,1
299,4
300,2
301,1
302,1
303,2
304,1
305,1
306,8
307,4
308,2
309,1
310,1
311,2
312,1
313,1
314,4
315,2
316,1
317,1
318,2
319,1
320,1
321,31
322,16
323,8
324,4
325,2
326,1
327,1
328,2
329,1
330,1
331,4
332,2
333,1
334,1
335,2
336,1
337,1
338,8
339,4
340,2
341,1
342,1
343,2
344,1
345,1
346,4
347,2
348,1
349,1
350,2
351,1
352,1
353,15
354,8
355,4
356,2
357,1
358,1
359,2
360,1
361,1
362,4
363,2
364,1
365,1
366,2
367,1
368,1
369,7
370,4
371,2
372,1
373,1
374,2
375,1
376,1
377,3
378,2
379,1
380,1
381,1
382,62
383,31
384,16
385,8
386,4
387,2
388,1
389,1
390,2
391,1
392,1
393,4
394,2
395,1
396,1
397,2
398,1
399,1
400,8
401,4
402,2
403,1
404,1
405,2
406,1
407,1
408,4
409,2
410,1
411,1
412,2
413,1
414,1
415,15
416,8
417,4
418,2
419,1
420,1
421,2
422,1
423,1
424,4
425,2
426,1
427,1
428,2
429,1
430,1
431,7
432,4
433,2
434,1
435,1
436,2
437,1
438,1
439,3
440,2
441,1
442,1
443,1
444,31
445,16
446,8
447,4
448,2
449,1
450,1
451,2
452,1
453,1
454,4
455,2
456,1
457,1
458,2
459,1
460,1
461,8
462,4
463,2
464,1
465,1
466,2
467,1
468,1
469,4
470,2
471,1
472,1
473,2
474,1
475,1
476,15
477,8
478,4
479,2
480,1
481,1
482,2
483,1
484,1
485,4
486,2
487,1
488,1
489,2
490,1
491,1
492,7
493,4
494,2
495,1
496,1
497,2
498,1
499,1
500,3
501,2
502,1
503,1
504,1
505,250
506,125
507,63
508,32
509,16
510,8
511,4
512,2
513,1
514,1
515,2
516,1
517,1
518,4
519,2
520,1
521,1
522,2
523,1
524,1
525,8
