CallIndex,SubproblemSize
1,3000
2,68
3,52
4,25
5,20
6,4
7,1
8,2
9,0
10,1
11,15
12,12
13,4
14,3
15,1
16,1
17,0
18,7
19,2
20,0
21,1
22,4
23,0
24,3
25,0
26,2
27,0
28,1
29,2
30,0
31,1
32,4
33,0
34,3
35,2
36,0
37,1
38,0
39,26
40,23
41,12
42,1
43,10
44,4
45,2
46,0
47,1
48,1
49,5
50,1
51,3
52,2
53,0
54,1
55,0
56,10
57,4
58,1
59,2
60,1
61,0
62,5
63,3
64,1
65,1
66,1
67,2
68,1
69,0
70,15
71,2
72,0
73,1
74,12
75,0
76,11
77,4
78,0
79,3
80,1
81,1
82,6
83,4
84,1
85,2
86,0
87,1
88,1
89,2931
90,319
91,34
92,1
93,32
94,29
95,20
96,8
97,5
98,4
99,0
100,3
101,0
102,2
103,0
104,1
105,0
106,2
107,0
108,1
109,11
110,3
111,1
112,1
113,7
114,4
115,1
116,2
117,1
118,0
119,2
120,0
121,1
122,8
123,7
124,2
125,0
126,1
127,4
128,0
129,3
130,2
131,1
132,0
133,0
134,0
135,2
136,1
137,0
138,284
139,128
140,106
141,39
142,38
143,16
144,8
145,0
146,7
147,2
148,0
149,1
150,4
151,0
152,3
153,1
154,1
155,7
156,3
157,2
158,1
159,0
160,0
161,3
162,2
163,1
164,0
165,0
166,21
167,11
168,0
169,10
170,5
171,2
172,1
173,0
174,2
175,0
176,1
177,4
178,3
179,0
180,2
181,0
182,1
183,0
184,9
185,5
186,0
187,4
188,1
189,2
190,0
191,1
192,3
193,0
194,2
195,0
196,1
197,0
198,66
199,44
200,35
201,9
202,0
203,8
204,0
205,7
206,2
207,0
208,1
209,4
210,0
211,3
212,1
213,1
214,25
215,21
216,12
217,11
218,4
219,1
220,2
221,1
222,0
223,6
224,0
225,5
226,0
227,4
228,1
229,2
230,0
231,1
232,0
233,8
234,3
235,1
236,1
237,4
238,0
239,3
240,2
241,1
242,0
243,0
244,3
245,1
246,1
247,8
248,7
249,0
250,6
251,1
252,4
253,3
254,1
255,1
256,0
257,0
258,21
259,12
260,0
261,11
262,5
263,3
264,2
265,1
266,0
267,0
268,1
269,5
270,3
271,2
272,1
273,0
274,0
275,1
276,8
277,7
278,0
279,6
280,1
281,4
282,2
283,0
284,1
285,1
286,0
287,21
288,13
289,8
290,6
291,1
292,4
293,0
294,3
295,0
296,2
297,0
298,1
299,1
300,4
301,1
302,2
303,0
304,1
305,7
306,0
307,6
308,1
309,4
310,3
311,0
312,2
313,0
314,1
315,0
316,155
317,120
318,105
319,89
320,49
321,0
322,48
323,21
324,11
325,0
326,10
327,5
328,1
329,3
330,0
331,2
332,0
333,1
334,4
335,1
336,2
337,1
338,0
339,9
340,5
341,2
342,1
343,0
344,2
345,0
346,1
347,3
348,1
349,1
350,26
351,2
352,0
353,1
354,23
355,4
356,2
357,0
358,1
359,1
360,18
361,12
362,11
363,0
364,10
365,0
366,9
367,7
368,0
369,6
370,3
371,2
372,0
373,1
374,0
375,2
376,1
377,0
378,1
379,0
380,5
381,4
382,0
383,3
384,0
385,2
386,0
387,1
388,0
389,39
390,28
391,18
392,8
393,7
394,3
395,2
396,1
397,0
398,0
399,3
400,1
401,1
402,0
403,9
404,7
405,4
406,1
407,2
408,1
409,0
410,2
411,0
412,1
413,1
414,9
415,5
416,2
417,0
418,1
419,2
420,0
421,1
422,3
423,0
424,2
425,0
426,1
427,10
428,6
429,4
430,1
431,2
432,1
433,0
434,1
435,3
436,0
437,2
438,0
439,1
440,15
441,5
442,0
443,4
444,0
445,3
446,1
447,1
448,9
449,1
450,7
451,0
452,6
453,4
454,2
455,0
456,1
457,1
458,1
459,14
460,8
461,2
462,1
463,0
464,5
465,2
466,1
467,0
468,2
469,1
470,0
471,5
472,3
473,0
474,2
475,1
476,0
477,1
478,34
479,23
480,13
481,7
482,2
483,1
484,0
485,4
486,3
487,0
488,2
489,1
490,0
491,0
492,5
493,3
494,2
495,0
496,1
497,0
498,1
499,9
500,3
501,2
502,0
503,1
504,0
505,5
506,3
507,2
508,0
509,1
510,0
511,1
512,10
513,0
514,9
515,2
516,1
517,0
518,6
519,5
520,2
521,0
522,1
523,2
524,0
525,1
526,0
527,2611
528,2103
529,534
530,5
531,0
532,4
533,0
534,3
535,0
536,2
537,0
538,1
539,528
540,170
541,18
542,3
543,2
544,1
545,0
546,0
547,14
548,13
549,9
550,8
551,1
552,6
553,5
554,2
555,0
556,1
557,2
558,0
559,1
560,0
561,0
562,3
563,1
564,1
565,0
566,151
567,76
568,27
569,15
570,13
571,9
572,1
573,7
574,1
575,5
576,1
577,3
578,1
579,1
580,3
581,2
582,1
583,0
584,0
585,1
586,11
587,5
588,1
589,3
590,0
591,2
592,0
593,1
594,5
595,3
596,0
597,2
598,0
599,1
600,1
601,48
602,40
603,34
604,27
605,0
606,26
607,1
608,24
609,17
610,1
611,15
612,11
613,4
614,2
615,0
616,1
617,1
618,6
619,2
620,1
621,0
622,3
623,2
624,0
625,1
626,0
627,3
628,1
629,1
630,6
631,2
632,0
633,1
634,3
635,0
636,2
637,0
638,1
639,6
640,2
641,0
642,1
643,3
644,1
645,1
646,5
647,3
648,0
649,2
650,0
651,1
652,1
653,7
654,6
655,2
656,1
657,0
658,3
659,2
660,0
661,1
662,0
663,0
664,74
665,70
666,56
667,13
668,7
669,5
670,4
671,2
672,0
673,1
674,1
675,0
676,1
677,5
678,2
679,0
680,1
681,2
682,1
683,0
684,42
685,32
686,0
687,31
688,22
689,13
690,12
691,1
692,10
693,1
694,8
695,0
696,7
697,3
698,2
699,1
700,0
701,0
702,3
703,2
704,0
705,1
706,0
707,0
708,8
709,0
710,7
711,1
712,5
713,1
714,3
715,0
716,2
717,1
718,0
719,8
720,1
721,6
722,4
723,0
724,3
725,2
726,0
727,1
728,0
729,1
730,9
731,1
732,7
733,0
734,6
735,3
736,2
737,0
738,1
739,0
740,2
741,1
742,0
743,13
744,3
745,2
746,0
747,1
748,0
749,9
750,4
751,0
752,3
753,2
754,0
755,1
756,0
757,4
758,0
759,3
760,2
761,0
762,1
763,0
764,3
765,2
766,0
767,1
768,0
769,357
770,171
771,9
772,8
773,0
774,7
775,5
776,1
777,3
778,0
779,2
780,1
781,0
782,1
783,0
784,161
785,134
786,88
787,61
788,45
789,35
790,4
791,3
792,0
793,2
794,1
795,0
796,0
797,30
798,11
799,5
800,3
801,1
802,1
803,1
804,5
805,2
806,0
807,1
808,2
809,0
810,1
811,18
812,9
813,1
814,7
815,1
816,5
817,0
818,4
819,1
820,2
821,0
822,1
823,8
824,7
825,3
826,2
827,1
828,0
829,0
830,3
831,2
832,1
833,0
834,0
835,0
836,9
837,1
838,7
839,4
840,3
841,1
842,1
843,0
844,2
845,1
846,0
847,15
848,2
849,1
850,0
851,12
852,8
853,7
854,4
855,2
856,1
857,0
858,1
859,2
860,1
861,0
862,0
863,3
864,0
865,2
866,0
867,1
868,26
869,20
870,17
871,16
872,5
873,1
874,3
875,2
876,1
877,0
878,0
879,10
880,5
881,1
882,3
883,0
884,2
885,1
886,0
887,4
888,1
889,2
890,1
891,0
892,0
893,2
894,0
895,1
896,5
897,3
898,0
899,2
900,0
901,1
902,1
903,45
904,14
905,5
906,4
907,3
908,0
909,2
910,1
911,0
912,0
913,0
914,8
915,5
916,1
917,3
918,0
919,2
920,0
921,1
922,2
923,0
924,1
925,30
926,3
927,1
928,1
929,26
930,14
931,12
932,3
933,0
934,2
935,1
936,0
937,8
938,2
939,1
940,0
941,5
942,1
943,3
944,2
945,0
946,1
947,0
948,1
949,11
950,3
951,1
952,1
953,7
954,1
955,5
956,3
957,0
958,2
959,1
960,0
961,1
962,26
963,24
964,21
965,5
966,2
967,0
968,1
969,2
970,1
971,0
972,15
973,6
974,1
975,4
976,0
977,3
978,0
979,2
980,0
981,1
982,8
983,7
984,4
985,2
986,0
987,1
988,1
989,2
990,0
991,1
992,0
993,2
994,1
995,0
996,1
997,185
998,168
999,92
1000,49
1001,4
1002,0
1003,3
1004,1
1005,1
1006,44
1007,20
1008,6
1009,1
1010,4
1011,0
1012,3
1013,2
1014,1
1015,0
1016,0
1017,13
1018,2
1019,0
1020,1
1021,10
1022,7
1023,5
1024,1
1025,3
1026,0
1027,2
1028,0
1029,1
1030,1
1031,2
1032,0
1033,1
1034,23
1035,2
1036,1
1037,0
1038,20
1039,4
1040,3
1041,2
1042,1
1043,0
1044,0
1045,0
1046,15
1047,8
1048,2
1049,0
1050,1
1051,5
1052,1
1053,3
1054,1
1055,1
1056,6
1057,4
1058,1
1059,2
1060,0
1061,1
1062,1
1063,42
1064,14
1065,3
1066,0
1067,2
1068,0
1069,1
1070,10
1071,6
1072,2
1073,0
1074,1
1075,3
1076,0
1077,2
1078,1
1079,0
1080,3
1081,2
1082,1
1083,0
1084,0
1085,27
1086,25
1087,8
1088,5
1089,3
1090,2
1091,0
1092,1
1093,0
1094,1
1095,2
1096,0
1097,1
1098,16
1099,6
1100,1
1101,4
1102,2
1103,0
1104,1
1105,1
1106,9
1107,2
1108,1
1109,0
1110,6
1111,4
1112,2
1113,0
1114,1
1115,1
1116,1
1117,1
1118,75
1119,73
1120,42
1121,6
1122,2
1123,0
1124,1
1125,3
1126,1
1127,1
1128,35
1129,26
1130,10
1131,3
1132,0
1133,2
1134,0
1135,1
1136,6
1137,2
1138,0
1139,1
1140,3
1141,2
1142,1
1143,0
1144,0
1145,15
1146,10
1147,1
1148,8
1149,4
1150,2
1151,1
1152,0
1153,1
1154,3
1155,0
1156,2
1157,0
1158,1
1159,4
1160,3
1161,0
1162,2
1163,0
1164,1
