CallIndex,SubproblemSize
1,30000
2,15000
3,7500
4,3750
5,1875
6,938
7,469
8,235
9,118
10,59
11,30
12,15
13,8
14,4
15,2
16,1
17,1
18,2
19,1
20,1
21,4
22,2
23,1
24,1
25,2
26,1
27,1
28,7
29,4
30,2
31,1
32,1
33,2
34,1
35,1
36,3
37,2
38,1
39,1
40,1
41,15
42,8
43,4
44,2
45,1
46,1
47,2
48,1
49,1
50,4
51,2
52,1
53,1
54,2
55,1
56,1
57,7
58,4
59,2
60,1
61,1
62,2
63,1
64,1
65,3
66,2
67,1
68,1
69,1
70,29
71,15
72,8
73,4
74,2
75,1
76,1
77,2
78,1
79,1
80,4
81,2
82,1
83,1
84,2
85,1
86,1
87,7
88,4
89,2
90,1
91,1
92,2
93,1
94,1
95,3
96,2
97,1
98,1
99,1
100,14
101,7
102,4
103,2
104,1
105,1
106,2
107,1
108,1
109,3
110,2
111,1
112,1
113,1
114,7
115,4
116,2
117,1
118,1
119,2
120,1
121,1
122,3
123,2
124,1
125,1
126,1
127,59
128,30
129,15
130,8
131,4
132,2
133,1
134,1
135,2
136,1
137,1
138,4
139,2
140,1
141,1
142,2
143,1
144,1
145,7
146,4
147,2
148,1
149,1
150,2
151,1
152,1
153,3
154,2
155,1
156,1
157,1
158,15
159,8
160,4
161,2
162,1
163,1
164,2
165,1
166,1
167,4
168,2
169,1
170,1
171,2
172,1
173,1
174,7
175,4
176,2
177,1
178,1
179,2
180,1
181,1
182,3
183,2
184,1
185,1
186,1
187,29
188,15
189,8
190,4
191,2
192,1
193,1
194,2
195,1
196,1
197,4
198,2
199,1
200,1
201,2
202,1
203,1
204,7
205,4
206,2
207,1
208,1
209,2
210,1
211,1
212,3
213,2
214,1
215,1
216,1
217,14
218,7
219,4
220,2
221,1
222,1
223,2
224,1
225,1
226,3
227,2
228,1
229,1
230,1
231,7
232,4
233,2
234,1
235,1
236,2
237,1
238,1
239,3
240,2
241,1
242,1
243,1
244,117
245,59
246,30
247,15
248,8
249,4
250,2
251,1
252,1
253,2
254,1
255,1
256,4
257,2
258,1
259,1
260,2
261,1
262,1
263,7
264,4
265,2
266,1
267,1
268,2
269,1
270,1
271,3
272,2
273,1
274,1
275,1
276,15
277,8
278,4
279,2
280,1
281,1
282,2
283,1
284,1
285,4
286,2
287,1
288,1
289,2
290,1
291,1
292,7
293,4
294,2
295,1
296,1
297,2
298,1
299,1
300,3
301,2
302,1
303,1
304,1
305,29
306,15
307,8
308,4
309,2
310,1
311,1
312,2
313,1
314,1
315,4
316,2
317,1
318,1
319,2
320,1
321,1
322,7
323,4
324,2
325,1
326,1
327,2
328,1
329,1
330,3
331,2
332,1
333,1
334,1
335,14
336,7
337,4
338,2
339,1
340,1
341,2
342,1
343,1
344,3
345,2
346,1
347,1
348,1
349,7
350,4
351,2
352,1
353,1
354,2
355,1
356,1
357,3
358,2
359,1
360,1
361,1
362,58
363,29
364,15
365,8
366,4
367,2
368,1
369,1
370,2
371,1
372,1
373,4
374,2
375,1
376,1
377,2
378,1
379,1
380,7
381,4
382,2
383,1
384,1
385,2
386,1
387,1
388,3
389,2
390,1
391,1
392,1
393,14
394,7
395,4
396,2
397,1
398,1
399,2
400,1
401,1
402,3
403,2
404,1
405,1
406,1
407,7
408,4
409,2
410,1
411,1
412,2
413,1
414,1
415,3
416,2
417,1
418,1
419,1
420,29
421,15
422,8
423,4
424,2
425,1
426,1
427,2
428,1
429,1
430,4
431,2
432,1
433,1
434,2
435,1
436,1
437,7
438,4
439,2
440,1
441,1
442,2
443,1
444,1
445,3
446,2
447,1
448,1
449,1
450,14
451,7
452,4
453,2
454,1
455,1
456,2
457,1
458,1
459,3
460,2
461,1
462,1
463,1
464,7
465,4
466,2
467,1
468,1
469,2
470,1
471,1
472,3
473,2
474,1
475,1
476,1
477,234
478,117
479,59
480,30
481,15
482,8
483,4
484,2
485,1
486,1
487,2
488,1
489,1
490,4
491,2
492,1
493,1
494,2
495,1
496,1
497,7
498,4
499,2
500,1
501,1
502,2
503,1
504,1
505,3
506,2
507,1
508,1
509,1
510,15
511,8
512,4
513,2
514,1
515,1
516,2
517,1
518,1
519,4
520,2
521,1
522,1
523,2
524,1
525,1
526,7
527,4
528,2
529,1
530,1
531,2
532,1
533,1
534,3
535,2
536,1
537,1
538,1
539,29
540,15
541,8
542,4
543,2
544,1
545,1
546,2
547,1
548,1
549,4
550,2
551,1
552,1
553,2
554,1
555,1
556,7
557,4
558,2
559,1
560,1
561,2
562,1
563,1
564,3
565,2
566,1
567,1
568,1
569,14
570,7
571,4
572,2
573,1
574,1
575,2
576,1
577,1
578,3
579,2
580,1
581,1
582,1
583,7
584,4
585,2
586,1
587,1
588,2
589,1
590,1
591,3
592,2
593,1
594,1
595,1
596,58
597,29
598,15
599,8
600,4
601,2
602,1
603,1
604,2
605,1
606,1
607,4
608,2
609,1
610,1
611,2
612,1
613,1
614,7
615,4
616,2
617,1
618,1
619,2
620,1
621,1
622,3
623,2
624,1
625,1
626,1
627,14
628,7
629,4
630,2
631,1
632,1
633,2
634,1
635,1
636,3
637,2
638,1
639,1
640,1
641,7
642,4
643,2
644,1
645,1
646,2
647,1
648,1
649,3
650,2
651,1
652,1
653,1
654,29
655,15
656,8
657,4
658,2
659,1
660,1
661,2
662,1
663,1
664,4
665,2
666,1
667,1
668,2
669,1
670,1
671,7
672,4
673,2
674,1
675,1
676,2
677,1
678,1
679,3
680,2
681,1
682,1
683,1
684,14
685,7
686,4
687,2
688,1
689,1
690,2
691,1
692,1
693,3
694,2
695,1
696,1
697,1
698,7
699,4
700,2
701,1
702,1
703,2
704,1
705,1
706,3
707,2
708,1
709,1
710,1
711,117
712,59
713,30
714,15
715,8
716,4
717,2
718,1
719,1
720,2
721,1
722,1
723,4
724,2
725,1
726,1
727,2
728,1
729,1
730,7
731,4
732,2
733,1
734,1
735,2
736,1
737,1
738,3
739,2
740,1
741,1
742,1
743,15
744,8
745,4
746,2
747,1
748,1
749,2
750,1
751,1
752,4
753,2
754,1
755,1
756,2
757,1
758,1
759,7
760,4
761,2
762,1
763,1
764,2
765,1
766,1
767,3
768,2
769,1
770,1
771,1
772,29
773,15
774,8
775,4
776,2
777,1
778,1
779,2
780,1
781,1
782,4
783,2
784,1
785,1
786,2
787,1
788,1
789,7
790,4
791,2
792,1
793,1
794,2
795,1
796,1
797,3
798,2
799,1
800,1
801,1
802,14
803,7
804,4
805,2
806,1
807,1
808,2
809,1
810,1
811,3
812,2
813,1
814,1
815,1
816,7
817,4
818,2
819,1
820,1
821,2
822,1
823,1
824,3
825,2
826,1
827,1
828,1
829,58
830,29
831,15
832,8
833,4
834,2
835,1
836,1
837,2
838,1
839,1
840,4
841,2
842,1
843,1
844,2
845,1
846,1
847,7
848,4
849,2
850,1
851,1
852,2
853,1
854,1
855,3
856,2
857,1
858,1
859,1
860,14
861,7
862,4
863,2
864,1
865,1
866,2
867,1
868,1
869,3
870,2
871,1
872,1
873,1
874,7
875,4
876,2
877,1
878,1
879,2
880,1
881,1
882,3
883,2
884,1
885,1
886,1
887,29
888,15
889,8
890,4
891,2
892,1
893,1
894,2
895,1
896,1
897,4
898,2
899,1
900,1
901,2
902,1
903,1
904,7
905,4
906,2
907,1
908,1
909,2
910,1
911,1
912,3
913,2
914,1
915,1
916,1
917,14
918,7
919,4
920,2
921,1
922,1
923,2
924,1
925,1
926,3
927,2
928,1
929,1
930,1
931,7
932,4
933,2
934,1
935,1
936,2
937,1
938,1
939,3
940,2
941,1
942,1
943,1
944,469
945,235
946,118
947,59
948,30
949,15
950,8
951,4
952,2
953,1
954,1
955,2
956,1
957,1
958,4
959,2
960,1
961,1
962,2
963,1
964,1
965,7
966,4
967,2
968,1
969,1
970,2
971,1
972,1
973,3
974,2
975,1
976,1
977,1
978,15
979,8
980,4
981,2
982,1
983,1
984,2
985,1
986,1
987,4
988,2
989,1
990,1
991,2
992,1
993,1
994,7
995,4
996,2
997,1
998,1
999,2
1000,1
1001,1
1002,3
1003,2
1004,1
1005,1
1006,1
1007,29
1008,15
1009,8
1010,4
1011,2
1012,1
1013,1
1014,2
1015,1
1016,1
1017,4
1018,2
1019,1
1020,1
1021,2
1022,1
1023,1
1024,7
1025,4
1026,2
1027,1
1028,1
1029,2
1030,1
1031,1
1032,3
1033,2
1034,1
1035,1
1036,1
1037,14
1038,7
1039,4
1040,2
1041,1
1042,1
1043,2
1044,1
1045,1
1046,3
1047,2
1048,1
1049,1
1050,1
1051,7
1052,4
1053,2
1054,1
1055,1
1056,2
1057,1
1058,1
1059,3
1060,2
1061,1
1062,1
1063,1
1064,59
1065,30
1066,15
1067,8
1068,4
1069,2
1070,1
1071,1
1072,2
1073,1
1074,1
1075,4
1076,2
1077,1
1078,1
1079,2
1080,1
1081,1
1082,7
1083,4
1084,2
1085,1
1086,1
1087,2
1088,1
1089,1
1090,3
1091,2
1092,1
1093,1
1094,1
1095,15
1096,8
1097,4
1098,2
1099,1
1100,1
1101,2
1102,1
1103,1
1104,4
1105,2
1106,1
1107,1
1108,2
1109,1
1110,1
1111,7
1112,4
1113,2
1114,1
1115,1
1116,2
1117,1
1118,1
1119,3
1120,2
1121,1
1122,1
1123,1
1124,29
1125,15
1126,8
1127,4
1128,2
1129,1
1130,1
1131,2
1132,1
1133,1
1134,4
1135,2
1136,1
1137,1
1138,2
1139,1
1140,1
1141,7
1142,4
1143,2
1144,1
1145,1
1146,2
1147,1
1148,1
1149,3
1150,2
1151,1
1152,1
1153,1
1154,14
1155,7
1156,4
1157,2
1158,1
1159,1
1160,2
1161,1
1162,1
1163,3
1164,2
1165,1
1166,1
1167,1
1168,7
1169,4
1170,2
1171,1
1172,1
1173,2
1174,1
1175,1
1176,3
1177,2
1178,1
1179,1
1180,1
1181,117
1182,59
1183,30
1184,15
1185,8
1186,4
1187,2
1188,1
1189,1
1190,2
1191,1
1192,1
1193,4
1194,2
1195,1
1196,1
1197,2
1198,1
1199,1
1200,7
1201,4
1202,2
1203,1
1204,1
1205,2
1206,1
1207,1
1208,3
1209,2
1210,1
1211,1
1212,1
1213,15
1214,8
1215,4
1216,2
1217,1
1218,1
1219,2
1220,1
1221,1
1222,4
1223,2
1224,1
1225,1
1226,2
1227,1
1228,1
1229,7
1230,4
1231,2
1232,1
1233,1
1234,2
1235,1
1236,1
1237,3
1238,2
1239,1
1240,1
1241,1
1242,29
1243,15
1244,8
1245,4
1246,2
1247,1
1248,1
1249,2
1250,1
1251,1
1252,4
1253,2
1254,1
1255,1
1256,2
1257,1
1258,1
1259,7
1260,4
1261,2
1262,1
1263,1
1264,2
1265,1
1266,1
1267,3
1268,2
1269,1
1270,1
1271,1
1272,14
1273,7
1274,4
1275,2
1276,1
1277,1
1278,2
1279,1
1280,1
1281,3
1282,2
1283,1
1284,1
1285,1
1286,7
1287,4
1288,2
1289,1
1290,1
1291,2
1292,1
1293,1
1294,3
1295,2
1296,1
1297,1
1298,1
1299,58
1300,29
1301,15
1302,8
1303,4
1304,2
1305,1
1306,1
1307,2
1308,1
1309,1
1310,4
1311,2
1312,1
1313,1
1314,2
1315,1
1316,1
1317,7
1318,4
1319,2
1320,1
1321,1
1322,2
1323,1
1324,1
1325,3
1326,2
1327,1
1328,1
1329,1
1330,14
1331,7
1332,4
1333,2
1334,1
1335,1
1336,2
1337,1
1338,1
1339,3
1340,2
1341,1
1342,1
1343,1
1344,7
1345,4
1346,2
1347,1
1348,1
1349,2
1350,1
1351,1
1352,3
1353,2
1354,1
1355,1
1356,1
1357,29
1358,15
1359,8
1360,4
1361,2
1362,1
1363,1
1364,2
1365,1
1366,1
1367,4
1368,2
1369,1
1370,1
1371,2
1372,1
1373,1
1374,7
1375,4
1376,2
1377,1
1378,1
1379,2
1380,1
1381,1
1382,3
1383,2
1384,1
1385,1
1386,1
1387,14
1388,7
1389,4
1390,2
1391,1
1392,1
1393,2
1394,1
1395,1
1396,3
1397,2
1398,1
1399,1
1400,1
1401,7
1402,4
1403,2
1404,1
1405,1
1406,2
1407,1
1408,1
1409,3
1410,2
1411,1
1412,1
1413,1
1414,234
1415,117
1416,59
1417,30
1418,15
1419,8
1420,4
1421,2
1422,1
1423,1
1424,2
1425,1
1426,1
1427,4
1428,2
1429,1
1430,1
1431,2
1432,1
1433,1
1434,7
1435,4
1436,2
1437,1
1438,1
1439,2
1440,1
1441,1
1442,3
1443,2
1444,1
1445,1
1446,1
1447,15
1448,8
1449,4
1450,2
